,e_type,e_con,e_prod,GDP,Population,ei_capita,ei_gdp,pop_growth,pop_density,Manuf_GDP,Agric_GDP,Deforestation,emission_per_cap,CO2_emission
10630,2,0.0,0.0,41.26,3803.89,32.09,2.96,2.258,74.498,7.8183574,5.2065994,28672.743,0.0,0.0
10631,3,0.07,0.0,41.26,3803.89,32.09,2.96,2.258,74.498,7.8183574,5.2065994,28672.743,0.0011751128450086,4.47
10632,4,0.0,0.0,41.26,3803.89,32.09,2.96,2.258,74.498,7.8183574,5.2065994,28672.743,0.0,0.0
10633,5,0.05,0.05,41.26,3803.89,32.09,2.96,2.258,74.498,7.8183574,5.2065994,28672.743,0.0,0.0
10634,0,0.37,0.19,74.49,4530.97,81.99,4.99,-0.061,81.061,11.884879499999998,3.9524394,18780.169,0.0040918390543305,18.54
10635,1,0.01,0.0,74.49,4530.97,81.99,4.99,-0.061,81.061,11.884879499999998,3.9524394,18780.169,0.0002317384577695,1.05
10636,2,0.1,0.06,74.49,4530.97,81.99,4.99,-0.061,81.061,11.884879499999998,3.9524394,18780.169,0.0012116610791949,5.49
10637,3,0.19,0.08,74.49,4530.97,81.99,4.99,-0.061,81.061,11.884879499999998,3.9524394,18780.169,0.002648439517366,12.0
10638,4,0.0,0.0,74.49,4530.97,81.99,4.99,-0.061,81.061,11.884879499999998,3.9524394,18780.169,0.0,0.0
10639,5,0.07,0.06,74.49,4530.97,81.99,4.99,-0.061,81.061,11.884879499999998,3.9524394,18780.169,0.0,0.0
10640,0,0.45,0.1,66.49,11038.7,40.55,6.73,0.445,102.781,11.2361451,4.0671933,23595.78,0.0030429307798925,33.59
10641,1,0.0,0.0,66.49,11038.7,40.55,6.73,0.445,102.781,11.2361451,4.0671933,23595.78,1.087084529881236e-05,0.12
10642,2,0.01,0.01,66.49,11038.7,40.55,6.73,0.445,102.781,11.2361451,4.0671933,23595.78,0.0001331678549104,1.47
10643,3,0.42,0.08,66.49,11038.7,40.55,6.73,0.445,102.781,11.2361451,4.0671933,23595.78,0.0028988920796832,32.0
10644,4,0.0,0.0,66.49,11038.7,40.55,6.73,0.445,102.781,11.2361451,4.0671933,23595.78,0.0,0.0
10645,5,0.01,0.01,66.49,11038.7,40.55,6.73,0.445,102.781,11.2361451,4.0671933,23595.78,0.0,0.0
10646,0,0.1,0.0,18.98,682.86,144.52,5.2,1.947,98.345,1.6956732,0.822783,1695.078,0.0098556072987142,6.73
10647,1,0.0,0.0,18.98,682.86,144.52,5.2,1.947,98.345,1.6956732,0.822783,1695.078,4.3932870573763285e-05,0.03
10648,2,0.0,0.0,18.98,682.86,144.52,5.2,1.947,98.345,1.6956732,0.822783,1695.078,0.0,0.0
10649,3,0.1,0.0,18.98,682.86,144.52,5.2,1.947,98.345,1.6956732,0.822783,1695.078,0.0098116744281404,6.7
10650,4,0.0,0.0,18.98,682.86,144.52,5.2,1.947,98.345,1.6956732,0.822783,1695.078,0.0,0.0
10651,5,0.0,0.0,18.98,682.86,144.52,5.2,1.947,98.345,1.6956732,0.822783,1695.078,0.0,0.0
10652,0,1.66,1.29,227.41,10293.2,161.26,7.3,-0.095,133.226,51.9927483,7.975268700000001,26356.797,0.012000155442428,123.52
10653,1,0.82,1.11,227.41,10293.2,161.26,7.3,-0.095,133.226,51.9927483,7.975268700000001,26356.797,0.0083219989896242,85.66
10654,2,0.34,0.01,227.41,10293.2,161.26,7.3,-0.095,133.226,51.9927483,7.975268700000001,26356.797,0.0017380406481949,17.89
10655,3,0.36,0.01,227.41,10293.2,161.26,7.3,-0.095,133.226,51.9927483,7.975268700000001,26356.797,0.0019401158046088,19.97
10656,4,0.14,0.14,227.41,10293.2,161.26,7.3,-0.095,133.226,51.9927483,7.975268700000001,26356.797,0.0,0.0
10657,5,-0.01,0.02,227.41,10293.2,161.26,7.3,-0.095,133.226,51.9927483,7.975268700000001,26356.797,0.0,0.0
10658,0,0.1,0.09,71.32,15589.4,6.19,1.35,2.987,49.023,7.425125199999999,11.084554399999998,56457.72,0.0003386916751125,5.28
10659,1,0.0,0.0,71.32,15589.4,6.19,1.35,2.987,49.023,7.425125199999999,11.084554399999998,56457.72,0.0,0.0
10660,2,0.03,0.03,71.32,15589.4,6.19,1.35,2.987,49.023,7.425125199999999,11.084554399999998,56457.72,7.569245769561369e-05,1.18
10661,3,0.06,0.04,71.32,15589.4,6.19,1.35,2.987,49.023,7.425125199999999,11.084554399999998,56457.72,0.0002629992174169,4.1
10662,4,0.0,0.0,71.32,15589.4,6.19,1.35,2.987,49.023,7.425125199999999,11.084554399999998,56457.72,0.0,0.0
10663,5,0.01,0.01,71.32,15589.4,6.19,1.35,2.987,49.023,7.425125199999999,11.084554399999998,56457.72,0.0,0.0
10664,0,0.9,0.84,226.75,5306.56,170.4,3.99,0.363,125.011,32.9399725,4.8637875,5635.5526,0.0120416993306398,63.9
10665,1,0.22,0.0,226.75,5306.56,170.4,3.99,0.363,125.011,32.9399725,4.8637875,5635.5526,0.0045453174938189,24.12
10666,2,0.19,0.3,226.75,5306.56,170.4,3.99,0.363,125.011,32.9399725,4.8637875,5635.5526,0.0018505397093408,9.82
10667,3,0.47,0.49,226.75,5306.56,170.4,3.99,0.363,125.011,32.9399725,4.8637875,5635.5526,0.0056439576674908,29.95
10668,4,0.0,0.0,226.75,5306.56,170.4,3.99,0.363,125.011,32.9399725,4.8637875,5635.5526,0.0,0.0
10669,5,0.03,0.04,226.75,5306.56,170.4,3.99,0.363,125.011,32.9399725,4.8637875,5635.5526,0.0,0.0
10676,0,0.0,0.0,0.61,70.18,21.33,2.45,-0.581,93.577,0.0404246999999999,0.0735965,483.5775,0.0011399259048161,0.08
10677,1,0.0,0.0,0.61,70.18,21.33,2.45,-0.581,93.577,0.0404246999999999,0.0735965,483.5775,0.0,0.0
10678,2,0.0,0.0,0.61,70.18,21.33,2.45,-0.581,93.577,0.0404246999999999,0.0735965,483.5775,0.0,0.0
10679,3,0.0,0.0,0.61,70.18,21.33,2.45,-0.581,93.577,0.0404246999999999,0.0735965,483.5775,0.0011399259048161,0.08
10680,4,0.0,0.0,0.61,70.18,21.33,2.45,-0.581,93.577,0.0404246999999999,0.0735965,483.5775,0.0,0.0
10681,5,0.0,0.0,0.61,70.18,21.33,2.45,-0.581,93.577,0.0404246999999999,0.0735965,483.5775,0.0,0.0
10682,0,0.19,0.01,65.59,8214.43,22.87,2.86,1.595,170.036,14.1989232,5.897852800000001,18969.4046,0.0014888434133591,12.23
10683,1,0.0,0.0,65.59,8214.43,22.87,2.86,1.595,170.036,14.1989232,5.897852800000001,18969.4046,2.7999508182551925e-05,0.23
10684,2,0.0,0.0,65.59,8214.43,22.87,2.86,1.595,170.036,14.1989232,5.897852800000001,18969.4046,0.0,0.0
10685,3,0.18,0.0,65.59,8214.43,22.87,2.86,1.595,170.036,14.1989232,5.897852800000001,18969.4046,0.0014608439051766,12.0
10686,4,0.0,0.0,65.59,8214.43,22.87,2.86,1.595,170.036,14.1989232,5.897852800000001,18969.4046,0.0,0.0
10687,5,0.01,0.01,65.59,8214.43,22.87,2.86,1.595,170.036,14.1989232,5.897852800000001,18969.4046,0.0,0.0
10688,0,0.35,0.9,97.7,12198.5,28.74,3.59,2.046,49.116,19.467702,17.074052000000002,139108.9196,0.0014952658113702,18.24
10689,1,0.0,0.0,97.7,12198.5,28.74,3.59,2.046,49.116,19.467702,17.074052000000002,139108.9196,0.0,0.0
10690,2,0.0,0.0,97.7,12198.5,28.74,3.59,2.046,49.116,19.467702,17.074052000000002,139108.9196,1.967455014960856e-05,0.24
10691,3,0.28,0.83,97.7,12198.5,28.74,3.59,2.046,49.116,19.467702,17.074052000000002,139108.9196,0.0014755912612206,18.0
10692,4,0.0,0.0,97.7,12198.5,28.74,3.59,2.046,49.116,19.467702,17.074052000000002,139108.9196,0.0,0.0
10693,5,0.07,0.07,97.7,12198.5,28.74,3.59,2.046,49.116,19.467702,17.074052000000002,139108.9196,0.0,0.0
10694,0,1.9,2.48,516.93,66200.3,28.63,3.67,1.996,66.503,87.76954469999998,82.1091612,557.4520000000001,0.001667364045178,110.38
10695,1,0.04,0.0,516.93,66200.3,28.63,3.67,1.996,66.503,87.76954469999998,82.1091612,557.4520000000001,4.38064480070332e-05,2.9
10696,2,0.51,0.51,516.93,66200.3,28.63,3.67,1.996,66.503,87.76954469999998,82.1091612,557.4520000000001,0.0003999981873193,26.48
10697,3,1.23,1.85,516.93,66200.3,28.63,3.67,1.996,66.503,87.76954469999998,82.1091612,557.4520000000001,0.0012235594098516,81.0
10698,4,0.0,0.0,516.93,66200.3,28.63,3.67,1.996,66.503,87.76954469999998,82.1091612,557.4520000000001,0.0,0.0
10699,5,0.12,0.12,516.93,66200.3,28.63,3.67,1.996,66.503,87.76954469999998,82.1091612,557.4520000000001,0.0,0.0
10700,0,0.1,0.02,34.99,5797.76,16.92,2.8,0.892,279.815,6.522136000000001,3.3128532,6828.897599999999,0.0008106579092615,4.7
10701,1,0.0,0.0,34.99,5797.76,16.92,2.8,0.892,279.815,6.522136000000001,3.3128532,6828.897599999999,0.0,0.0
10702,2,0.0,0.0,34.99,5797.76,16.92,2.8,0.892,279.815,6.522136000000001,3.3128532,6828.897599999999,0.0,0.0
10703,3,0.08,0.0,34.99,5797.76,16.92,2.8,0.892,279.815,6.522136000000001,3.3128532,6828.897599999999,0.0008106579092615,4.7
10704,4,0.0,0.0,34.99,5797.76,16.92,2.8,0.892,279.815,6.522136000000001,3.3128532,6828.897599999999,0.0,0.0
10705,5,0.02,0.02,34.99,5797.76,16.92,2.8,0.892,279.815,6.522136000000001,3.3128532,6828.897599999999,0.0,0.0
10712,0,0.02,0.0,4.44,2257.14,7.38,3.75,0.511,21.846,0.3812628,1.0374948000000002,11247.36,0.0004873423890409,1.1
10713,1,0.0,0.0,4.44,2257.14,7.38,3.75,0.511,21.846,0.3812628,1.0374948000000002,11247.36,0.0,0.0
10714,2,0.0,0.0,4.44,2257.14,7.38,3.75,0.511,21.846,0.3812628,1.0374948000000002,11247.36,0.0,0.0
10715,3,0.02,0.0,4.44,2257.14,7.38,3.75,0.511,21.846,0.3812628,1.0374948000000002,11247.36,0.0004873423890409,1.1
10716,4,0.0,0.0,4.44,2257.14,7.38,3.75,0.511,21.846,0.3812628,1.0374948000000002,11247.36,0.0,0.0
10717,5,0.0,0.0,4.44,2257.14,7.38,3.75,0.511,21.846,0.3812628,1.0374948000000002,11247.36,0.0,0.0
10718,0,0.11,0.0,21.25,1379.24,80.92,5.25,-0.961,32.7,3.1543499999999995,1.07355,22322.9979,0.0045532322148429,6.28
10719,1,0.0,0.0,21.25,1379.24,80.92,5.25,-0.961,32.7,3.1543499999999995,1.07355,22322.9979,0.0002320118326034,0.32
10720,2,0.06,0.0,21.25,1379.24,80.92,5.25,-0.961,32.7,3.1543499999999995,1.07355,22322.9979,0.0014428235840027,1.99
10721,3,0.05,0.0,21.25,1379.24,80.92,5.25,-0.961,32.7,3.1543499999999995,1.07355,22322.9979,0.0028783967982367,3.97
10722,4,0.0,0.0,21.25,1379.24,80.92,5.25,-0.961,32.7,3.1543499999999995,1.07355,22322.9979,0.0,0.0
10723,5,0.0,0.0,21.25,1379.24,80.92,5.25,-0.961,32.7,3.1543499999999995,1.07355,22322.9979,0.0,0.0
10724,0,0.02,0.01,5.68,979.92,18.49,3.19,1.699,56.972,1.8693448,0.6261631999999999,4708.5,0.0008265980896399,0.81
10725,1,0.01,0.01,5.68,979.92,18.49,3.19,1.699,56.972,1.8693448,0.6261631999999999,4708.5,0.0003163523552943,0.31
10726,2,0.0,0.0,5.68,979.92,18.49,3.19,1.699,56.972,1.8693448,0.6261631999999999,4708.5,0.0,0.0
10727,3,0.01,0.0,5.68,979.92,18.49,3.19,1.699,56.972,1.8693448,0.6261631999999999,4708.5,0.0005102457343456,0.5
10728,4,0.0,0.0,5.68,979.92,18.49,3.19,1.699,56.972,1.8693448,0.6261631999999999,4708.5,0.0,0.0
10729,5,0.0,0.0,5.68,979.92,18.49,3.19,1.699,56.972,1.8693448,0.6261631999999999,4708.5,0.0,0.0
10730,0,0.05,0.02,39.55,62507.7,0.83,1.32,2.939,62.508,2.0791435,19.404021,186740.0,2.7196649372797276e-05,1.7
10731,1,0.0,0.0,39.55,62507.7,0.83,1.32,2.939,62.508,2.0791435,19.404021,186740.0,0.0,0.0
10732,2,0.0,0.0,39.55,62507.7,0.83,1.32,2.939,62.508,2.0791435,19.404021,186740.0,0.0,0.0
10733,3,0.04,0.0,39.55,62507.7,0.83,1.32,2.939,62.508,2.0791435,19.404021,186740.0,2.7196649372797276e-05,1.7
10734,4,0.0,0.0,39.55,62507.7,0.83,1.32,2.939,62.508,2.0791435,19.404021,186740.0,0.0,0.0
10735,5,0.02,0.02,39.55,62507.7,0.83,1.32,2.939,62.508,2.0791435,19.404021,186740.0,0.0,0.0
10736,0,0.02,0.0,5.93,800.15,24.11,3.25,0.931,43.796,0.7655037,0.8522003,9931.2066,0.0014247328625882,1.14
10737,1,0.0,0.0,5.93,800.15,24.11,3.25,0.931,43.796,0.7655037,0.8522003,9931.2066,4.999062675748298e-05,0.04
10738,2,0.0,0.0,5.93,800.15,24.11,3.25,0.931,43.796,0.7655037,0.8522003,9931.2066,0.0,0.0
10739,3,0.01,0.0,5.93,800.15,24.11,3.25,0.931,43.796,0.7655037,0.8522003,9931.2066,0.0013747422358307,1.1
10740,4,0.0,0.0,5.93,800.15,24.11,3.25,0.931,43.796,0.7655037,0.8522003,9931.2066,0.0,0.0
10741,5,0.0,0.0,5.93,800.15,24.11,3.25,0.931,43.796,0.7655037,0.8522003,9931.2066,0.0,0.0
10742,0,1.23,0.46,176.43,5155.04,239.01,6.98,0.265,16.919,40.420113,5.114705700000001,223316.2503,0.0104092305782302,53.66
10743,1,0.13,0.0,176.43,5155.04,239.01,6.98,0.265,16.919,40.420113,5.114705700000001,223316.2503,0.003520826220553,18.15
10744,2,0.15,0.0,176.43,5155.04,239.01,6.98,0.265,16.919,40.420113,5.114705700000001,223316.2503,0.0013229771252987,6.82
10745,3,0.44,0.0,176.43,5155.04,239.01,6.98,0.265,16.919,40.420113,5.114705700000001,223316.2503,0.0055654272323784,28.69
10746,4,0.21,0.21,176.43,5155.04,239.01,6.98,0.265,16.919,40.420113,5.114705700000001,223316.2503,0.0,0.0
10747,5,0.3,0.25,176.43,5155.04,239.01,6.98,0.265,16.919,40.420113,5.114705700000001,223316.2503,0.0,0.0
10748,0,10.59,4.78,2123.26,60074.65,176.33,4.99,0.369,109.916,311.41854420000004,50.15140120000001,151177.49694,0.0065007453226943,390.53
10749,1,0.72,0.15,2123.26,60074.65,176.33,4.99,0.369,109.916,311.41854420000004,50.15140120000001,151177.49694,0.0010215623395225,61.37
10750,2,1.43,0.08,2123.26,60074.65,176.33,4.99,0.369,109.916,311.41854420000004,50.15140120000001,151177.49694,0.0012331324443837,74.08
10751,3,4.14,0.08,2123.26,60074.65,176.33,4.99,0.369,109.916,311.41854420000004,50.15140120000001,151177.49694,0.0042460505387879,255.08
10752,4,3.81,3.81,2123.26,60074.65,176.33,4.99,0.369,109.916,311.41854420000004,50.15140120000001,151177.49694,0.0,0.0
10753,5,0.49,0.66,2123.26,60074.65,176.33,4.99,0.369,109.916,311.41854420000004,50.15140120000001,151177.49694,0.0,0.0
10754,0,0.04,0.77,21.59,1170.06,37.91,2.05,2.486,4.541,1.2114149,1.5158338999999998,237123.3942,0.0020511768627249,2.4
10755,1,0.0,0.0,21.59,1170.06,37.91,2.05,2.486,4.541,1.2114149,1.5158338999999998,237123.3942,0.0,0.0
10756,2,0.0,0.0,21.59,1170.06,37.91,2.05,2.486,4.541,1.2114149,1.5158338999999998,237123.3942,0.000170931405227,0.2
10757,3,0.03,0.76,21.59,1170.06,37.91,2.05,2.486,4.541,1.2114149,1.5158338999999998,237123.3942,0.0018802454574979,2.2
10758,4,0.0,0.0,21.59,1170.06,37.91,2.05,2.486,4.541,1.2114149,1.5158338999999998,237123.3942,0.0,0.0
10759,5,0.01,0.01,21.59,1170.06,37.91,2.05,2.486,4.541,1.2114149,1.5158338999999998,237123.3942,0.0,0.0
10760,0,0.0,0.0,2.61,1238.12,2.65,1.26,3.084,122.344,0.1968983999999999,0.5012244,3687.9304,0.0001615352308338,0.2
10761,1,0.0,0.0,2.61,1238.12,2.65,1.26,3.084,122.344,0.1968983999999999,0.5012244,3687.9304,0.0,0.0
10762,2,0.0,0.0,2.61,1238.12,2.65,1.26,3.084,122.344,0.1968983999999999,0.5012244,3687.9304,0.0,0.0
10763,3,0.0,0.0,2.61,1238.12,2.65,1.26,3.084,122.344,0.1968983999999999,0.5012244,3687.9304,0.0001615352308338,0.2
10764,4,0.0,0.0,2.61,1238.12,2.65,1.26,3.084,122.344,0.1968983999999999,0.5012244,3687.9304,0.0,0.0
10765,5,0.0,0.0,2.61,1238.12,2.65,1.26,3.084,122.344,0.1968983999999999,0.5012244,3687.9304,0.0,0.0
10766,0,0.17,0.07,17.04,4575.4,36.2,9.72,-2.474,74.243,2.2593336,4.4719776,27589.6147,0.0013113607553437,6.0
10767,1,0.0,0.0,17.04,4575.4,36.2,9.72,-2.474,74.243,2.2593336,4.4719776,27589.6147,1.5299208812344278e-05,0.07
10768,2,0.07,0.0,17.04,4575.4,36.2,9.72,-2.474,74.243,2.2593336,4.4719776,27589.6147,0.000815229269572,3.73
10769,3,0.03,0.0,17.04,4575.4,36.2,9.72,-2.474,74.243,2.2593336,4.4719776,27589.6147,0.0004808322769593,2.2
10770,4,0.0,0.0,17.04,4575.4,36.2,9.72,-2.474,74.243,2.2593336,4.4719776,27589.6147,0.0,0.0
10771,5,0.06,0.06,17.04,4575.4,36.2,9.72,-2.474,74.243,2.2593336,4.4719776,27589.6147,0.0,0.0
10772,0,14.66,5.47,3133.36,81475.6,179.89,4.68,0.015,235.079,639.518776,30.55026,113431.5,0.01113572652426,907.29
10773,1,3.6,2.79,3133.36,81475.6,179.89,4.68,0.015,235.079,639.518776,30.55026,113431.5,0.0045328908286652,369.32
10774,2,3.05,0.69,3133.36,81475.6,179.89,4.68,0.015,235.079,639.518776,30.55026,113431.5,0.0019103878952717,155.65
10775,3,6.03,0.13,3133.36,81475.6,179.89,4.68,0.015,235.079,639.518776,30.55026,113431.5,0.004692570536455,382.33
10776,4,1.54,1.54,3133.36,81475.6,179.89,4.68,0.015,235.079,639.518776,30.55026,113431.5,0.0,0.0
10777,5,0.44,0.32,3133.36,81475.6,179.89,4.68,0.015,235.079,639.518776,30.55026,113431.5,0.0,0.0
10778,0,0.09,0.05,54.32,18357.18,5.17,1.75,2.472,80.677,4.8822816,19.5628048,90638.2836,0.0002070034722108,3.8
10779,1,0.0,0.0,54.32,18357.18,5.17,1.75,2.472,80.677,4.8822816,19.5628048,90638.2836,0.0,0.0
10780,2,0.0,0.0,54.32,18357.18,5.17,1.75,2.472,80.677,4.8822816,19.5628048,90638.2836,0.0,0.0
10781,3,0.05,0.01,54.32,18357.18,5.17,1.75,2.472,80.677,4.8822816,19.5628048,90638.2836,0.0002070034722108,3.8
10782,4,0.0,0.0,54.32,18357.18,5.17,1.75,2.472,80.677,4.8822816,19.5628048,90638.2836,0.0,0.0
10783,5,0.04,0.04,54.32,18357.18,5.17,1.75,2.472,80.677,4.8822816,19.5628048,90638.2836,0.0,0.0
10784,0,1.25,0.37,278.32,10727.33,116.36,4.48,0.554,83.169,25.018184800000004,16.601788,35398.518,0.0083515655806244,89.59
10785,1,0.35,0.32,278.32,10727.33,116.36,4.48,0.554,83.169,25.018184800000004,16.601788,35398.518,0.0030165940639469,32.36
10786,2,0.03,0.0,278.32,10727.33,116.36,4.48,0.554,83.169,25.018184800000004,16.601788,35398.518,3.728793651355929e-05,0.4
10787,3,0.82,0.01,278.32,10727.33,116.36,4.48,0.554,83.169,25.018184800000004,16.601788,35398.518,0.0052986157785767,56.84
10788,4,0.0,0.0,278.32,10727.33,116.36,4.48,0.554,83.169,25.018184800000004,16.601788,35398.518,0.0,0.0
10789,5,0.05,0.04,278.32,10727.33,116.36,4.48,0.554,83.169,25.018184800000004,16.601788,35398.518,0.0,0.0
10790,0,0.0,0.0,1.0,102.02,26.74,2.74,0.448,300.068,0.04583,0.05226,177.0006,0.001960399921584,0.2
10791,1,0.0,0.0,1.0,102.02,26.74,2.74,0.448,300.068,0.04583,0.05226,177.0006,0.0,0.0
10792,2,0.0,0.0,1.0,102.02,26.74,2.74,0.448,300.068,0.04583,0.05226,177.0006,0.0,0.0
10793,3,0.0,0.0,1.0,102.02,26.74,2.74,0.448,300.068,0.04583,0.05226,177.0006,0.001960399921584,0.2
10794,4,0.0,0.0,1.0,102.02,26.74,2.74,0.448,300.068,0.04583,0.05226,177.0006,0.0,0.0
10795,5,0.0,0.0,1.0,102.02,26.74,2.74,0.448,300.068,0.04583,0.05226,177.0006,0.0,0.0
10796,0,0.14,0.07,71.43,11133.5,12.89,2.01,2.362,103.082,9.6909081,16.743192000000004,43235.8452,0.0006287331027978,7.0
10797,1,0.0,0.0,71.43,11133.5,12.89,2.01,2.362,103.082,9.6909081,16.743192000000004,43235.8452,0.0,0.0
10798,2,0.0,0.0,71.43,11133.5,12.89,2.01,2.362,103.082,9.6909081,16.743192000000004,43235.8452,0.0,0.0
10799,3,0.12,0.05,71.43,11133.5,12.89,2.01,2.362,103.082,9.6909081,16.743192000000004,43235.8452,0.0006287331027978,7.0
10800,4,0.0,0.0,71.43,11133.5,12.89,2.01,2.362,103.082,9.6909081,16.743192000000004,43235.8452,0.0,0.0
10801,5,0.02,0.02,71.43,11133.5,12.89,2.01,2.362,103.082,9.6909081,16.743192000000004,43235.8452,0.0,0.0
10802,0,0.02,0.0,11.51,7860.77,2.57,1.76,2.56,31.991,0.4223019,2.4359764000000004,69983.5132,0.0001526568007968,1.2
10803,1,0.0,0.0,11.51,7860.77,2.57,1.76,2.56,31.991,0.4223019,2.4359764000000004,69983.5132,0.0,0.0
10804,2,0.0,0.0,11.51,7860.77,2.57,1.76,2.56,31.991,0.4223019,2.4359764000000004,69983.5132,0.0,0.0
10805,3,0.02,0.0,11.51,7860.77,2.57,1.76,2.56,31.991,0.4223019,2.4359764000000004,69983.5132,0.0001526568007968,1.2
10806,4,0.0,0.0,11.51,7860.77,2.57,1.76,2.56,31.991,0.4223019,2.4359764000000004,69983.5132,0.0,0.0
10807,5,0.0,0.0,11.51,7860.77,2.57,1.76,2.56,31.991,0.4223019,2.4359764000000004,69983.5132,0.0,0.0
10808,0,0.0,0.0,1.9,1156.32,3.89,2.37,1.912,41.052,0.173717,1.1669039999999995,21657.7428,0.0002594437525944,0.3
10809,1,0.0,0.0,1.9,1156.32,3.89,2.37,1.912,41.052,0.173717,1.1669039999999995,21657.7428,0.0,0.0
10810,2,0.0,0.0,1.9,1156.32,3.89,2.37,1.912,41.052,0.173717,1.1669039999999995,21657.7428,0.0,0.0
10811,3,0.0,0.0,1.9,1156.32,3.89,2.37,1.912,41.052,0.173717,1.1669039999999995,21657.7428,0.0002594437525944,0.3
10812,4,0.0,0.0,1.9,1156.32,3.89,2.37,1.912,41.052,0.173717,1.1669039999999995,21657.7428,0.0,0.0
10813,5,0.0,0.0,1.9,1156.32,3.89,2.37,1.912,41.052,0.173717,1.1669039999999995,21657.7428,0.0,0.0
10814,0,0.02,0.0,3.44,753.78,26.22,5.74,-0.555,3.829,0.1016519999999999,1.1663663999999998,185718.1325,0.0014593117355196,1.1
10815,1,0.0,0.0,3.44,753.78,26.22,5.74,-0.555,3.829,0.1016519999999999,1.1663663999999998,185718.1325,0.0,0.0
10816,2,0.0,0.0,3.44,753.78,26.22,5.74,-0.555,3.829,0.1016519999999999,1.1663663999999998,185718.1325,0.0,0.0
10817,3,0.02,0.0,3.44,753.78,26.22,5.74,-0.555,3.829,0.1016519999999999,1.1663663999999998,185718.1325,0.0014593117355196,1.1
10818,4,0.0,0.0,3.44,753.78,26.22,5.74,-0.555,3.829,0.1016519999999999,1.1663663999999998,185718.1325,0.0,0.0
10819,5,0.0,0.0,3.44,753.78,26.22,5.74,-0.555,3.829,0.1016519999999999,1.1663663999999998,185718.1325,0.0,0.0
10820,0,0.02,0.0,25.16,8174.68,2.63,0.85,1.777,296.614,2.4206436,5.3243592,3810.9968,0.0001712605264059,1.4
10821,1,0.0,0.0,25.16,8174.68,2.63,0.85,1.777,296.614,2.4206436,5.3243592,3810.9968,0.0,0.0
10822,2,0.0,0.0,25.16,8174.68,2.63,0.85,1.777,296.614,2.4206436,5.3243592,3810.9968,0.0,0.0
10823,3,0.02,0.0,25.16,8174.68,2.63,0.85,1.777,296.614,2.4206436,5.3243592,3810.9968,0.0001712605264059,1.4
10824,4,0.0,0.0,25.16,8174.68,2.63,0.85,1.777,296.614,2.4206436,5.3243592,3810.9968,0.0,0.0
10825,5,0.0,0.0,25.16,8174.68,2.63,0.85,1.777,296.614,2.4206436,5.3243592,3810.9968,0.0,0.0
10826,0,0.08,0.02,23.78,6220.4,12.98,3.39,2.849,55.594,4.6318684,4.3550692,68201.43059999999,0.0006108931901485,3.8
10827,1,0.0,0.0,23.78,6220.4,12.98,3.39,2.849,55.594,4.6318684,4.3550692,68201.43059999999,0.0,0.0
10828,2,0.0,0.0,23.78,6220.4,12.98,3.39,2.849,55.594,4.6318684,4.3550692,68201.43059999999,0.0,0.0
10829,3,0.06,0.0,23.78,6220.4,12.98,3.39,2.849,55.594,4.6318684,4.3550692,68201.43059999999,0.0006108931901485,3.8
10830,4,0.0,0.0,23.78,6220.4,12.98,3.39,2.849,55.594,4.6318684,4.3550692,68201.43059999999,0.0,0.0
10831,5,0.02,0.02,23.78,6220.4,12.98,3.39,2.849,55.594,4.6318684,4.3550692,68201.43059999999,0.0,0.0
10838,0,10.73,8.48,2427.43,1021865.0,10.5,4.42,1.84,342.892,381.5677217,591.7831596999999,668610.9672,0.0007752296046933,792.18
10839,1,5.26,5.18,2427.43,1021865.0,10.5,4.42,1.84,342.892,381.5677217,591.7831596999999,668610.9672,0.0005008978681136,511.85
10840,2,0.79,0.79,2427.43,1021865.0,10.5,4.42,1.84,342.892,381.5677217,591.7831596999999,668610.9672,3.848845003987807e-05,39.33
10841,3,3.66,1.53,2427.43,1021865.0,10.5,4.42,1.84,342.892,381.5677217,591.7831596999999,668610.9672,0.0002358432865398,241.0
10842,4,0.13,0.13,2427.43,1021865.0,10.5,4.42,1.84,342.892,381.5677217,591.7831596999999,668610.9672,0.0,0.0
10843,5,0.9,0.85,2427.43,1021865.0,10.5,4.42,1.84,342.892,381.5677217,591.7831596999999,668610.9672,0.0,0.0
10844,0,3.43,7.37,1130.64,206074.2,16.65,3.04,1.419,113.561,282.6147744,204.4536312,1047322.9641,0.0011442965689057,235.81
10845,1,0.34,1.45,1130.64,206074.2,16.65,3.04,1.419,113.561,282.6147744,204.4536312,1047322.9641,0.0001442198974932,29.72
10846,2,1.07,2.47,1130.64,206074.2,16.65,3.04,1.419,113.561,282.6147744,204.4536312,1047322.9641,0.0003158571038975,65.09
10847,3,1.88,3.31,1130.64,206074.2,16.65,3.04,1.419,113.561,282.6147744,204.4536312,1047322.9641,0.000684219567515,141.0
10848,4,0.0,0.0,1130.64,206074.2,16.65,3.04,1.419,113.561,282.6147744,204.4536312,1047322.9641,0.0,0.0
10849,5,0.13,0.13,1130.64,206074.2,16.65,3.04,1.419,113.561,282.6147744,204.4536312,1047322.9641,0.0,0.0
10850,0,4.58,9.9,630.2,63971.8,71.58,7.27,1.315,39.276,106.447082,72.81961000000001,92757.882,0.0042345220862942,270.89
10851,1,0.05,0.03,630.2,63971.8,71.58,7.27,1.315,39.276,106.447082,72.81961000000001,92757.882,7.346987266264198e-05,4.7
